	cik	gvkey	sic_list
	929548 	30775 	['283']
	797871 	17640 	['602']
	1042351 	65469 	['508']
	1048897 	66418 	['421']
	1005757 	62266 	['737']
	10329 	2080 	['251', '571']
	1005974 	18680 	['738', '737']
	1005201 	65944 	['283']
	1002520 	62046 	['737']
	7974 	1831 	['614', '615']
	6260 	1627 	['738', '762', '386']
	1163165 	8549 	['286', '131', '291']
	909109 	28858 	['633']
	70318 	7750 	['806']
	906107 	28733 	['679']
	937603 	61175 	['737']
	906108 	28529 	['382']
	1058441 	111287 	['735']
	703559 	5417 	['602']
	764811 	30328 	['602']
	350846 	4156 	['371']
	350847 	9142 	['602']
	875316 	24338 	['284']
	875315 	24315 	['737']
	706698 	11051 	['384']
	793024 	12238 	['506']
	864509 	22797 	['738']
	711425 	4972 	['382']
	790051 	2771 	['306', '301']
	1003124 	61871 	['283']
	914398 	29304 	['381']
	798949 	10877 	['138', '131']
	1062515 	113274 	['735']
	797496 	16936 	['633', '635', '639']
	914397 	29608 	['451']
	798941 	4690 	['602']
	779544 	11872 	['581']
	910675 	28992 	['679']
	793971 	12346 	['573']
	1078099 	121662 	['737']
	892147 	28182 	['509']
	1003344 	61576 	['679']
	909815 	62335 	['633']
	1027430 	64491 	['794']
	893817 	28314 	['616', '615', '635']
	893816 	26557 	['737']
	912262 	66278 	['594']
	893813 	61296 	['517']
	1027702 	64314 	['283']
	1016601 	110576 	['738']
	849778 	62336 	['382']
	1016607 	64820 	['560']
	876343 	24996 	['283']
	823130 	15474 	['366']
	729176 	28579 	['283']
	1022570 	64865 	['384']
	907410 	61396 	['367']
	1098337 	16847 	['603']
	881905 	25020 	['562']
	918040 	3255 	['496']
	883237 	25030 	['628']
	23217 	3362 	['519', '201', '203']
	319256 	9563 	['531', '738', '614']
	1351548 	30231 	['451']
	887538 	25431 	['233', '230']
	783604 	16718 	['603']
	712425 	12396 	['738']
	72207 	7912 	['131']
	82166 	8958 	['382', '308', '232']
	722839 	6428 	['655']
	764241 	19024 	['602']
	722830 	5902 	['283']
	1012967 	63507 	['679']
	1038133 	65011 	['283']
	1089503 	29993 	['602']
	774055 	31734 	['737']
	110740 	10438 	['343']
	763901 	2002 	['602']
	763907 	18358 	['602']
	1025573 	112720 	['283']
	1060770 	118443 	['603']
	730716 	11694 	['382']
	869295 	25956 	['131', '517', '461']
	6720 	1677 	['282', '394']
	1082423 	120557 	['581']
	896265 	27957 	['239']
	896264 	63863 	['283']
	896262 	30612 	['808']
	73942 	8096 	['394', '346', '308']
	1413659 	121613 	['367']
	1518222 	120458 	['628', '641']
	1021848 	63917 	['616']
	88095 	9532 	['448', '701']
	1030839 	62117 	['289']
	701811 	7251 	['737']
	350066 	6020 	['366']
	77449 	8475 	['553']
	1451505 	28338 	['138']
	276747 	9186 	['367']
	3673 	1279 	['491']
	806085 	30128 	['621']
	810829 	13505 	['599']
	21665 	3170 	['204', '284']
	1004969 	62520 	['603']
	315374 	5788 	['382']
	1041550 	106853 	['603']
	1004960 	62237 	['283']
	1004963 	62100 	['737']
	923796 	30536 	['874']
	1004967 	63296 	['481', '737']
	1072765 	64382 	['802']
	64996 	17035 	['633']
	874691 	24186 	['581']
	93444 	9332 	['349', '345']
	732718 	61464 	['484', '481']
	230498 	29830 	['265', '263', '267']
	732713 	2146 	['481', '274']
	93448 	10004 	['301', '371']
	57201 	3933 	['366', '481']
	1053178 	110330 	['206']
	1036081 	64955 	['308']
	1005697 	62314 	['737']
	70145 	7733 	['131', '496', '492', '517', '241']
	885590 	29955 	['873', '679']
	1053352 	109599 	['602']
	853695 	30939 	['366']
	1158019 	120955 	['737', '628']
	901416 	30325 	['729', '284']
	1122211 	17243 	['633']
	775483 	1848 	['291', '131']
	1024725 	10443 	['371']
	1086195 	122159 	['737']
	83402 	9083 	['615', '138', '617']
	949504 	24292 	['602']
	45012 	5439 	['138', '162', '353']
	1076643 	124594 	['737']
	870753 	30029 	['366']
	870755 	23605 	['283']
	1161935 	15123 	['651']
	357108 	6185 	['873', '367', '386']
	910468 	28955 	['239', '571', '679']
	863437 	22913 	['481']
	808450 	6081 	['615', '371', '351']
	11860 	2189 	['331']
	737874 	6557 	['415', '413']
	809398 	13114 	['636', '737', '615']
	849210 	17164 	['517']
	779226 	12111 	['736']
	849213 	15709 	['679']
	1012771 	63288 	['631']
	1063251 	115163 	['366']
	860521 	16932 	['138']
	916545 	30008 	['358']
	1016470 	63462 	['679']
	107140 	11499 	['272', '273', '731']
	892553 	25964 	['344', '369']
	1075348 	25528 	['603']
	1075343 	122382 	['635', '874']
	800460 	12677 	['367']
	878280 	24537 	['363']
	1006614 	62481 	['614']
	746481 	28200 	['602']
	899715 	28340 	['679']
	769644 	3164 	['599', '594']
	68505 	7585 	['367', '366']
	724522 	65434 	['581', '205']
	916704 	126597 	['737']
	815017 	66649 	['399', '504']
	1160513 	29823 	['367']
	723209 	14227 	['615', '394']
	1030485 	64485 	['367']
	1030484 	65474 	['737']
	1030487 	64864 	['737']
	912027 	29114 	['799']
	1037453 	65530 	['366']
	67279 	7481 	['382']
	354908 	28477 	['381']
	28626 	3916 	['283', '384']
	1018522 	63657 	['483']
	20 	6314 	['382']
	720577 	10185 	['384', '259']
	1169055 	11925 	['138']
	1046311 	65615 	['679']
	792985 	12338 	['806']
	1045934 	30855 	['603']
	792987 	12262 	['353']
	1015923 	63857 	['357']
	104889 	11300 	['271', '272', '483', '829', '484']
	1065351 	120839 	['737']
	1011028 	63474 	['737']
	1011024 	63258 	['603']
	89261 	9319 	['362', '394']
	104207 	11264 	['591']
	88790 	9590 	['371', '384']
	797465 	25923 	['251']
	65011 	7260 	['272']
	25354 	2555 	['722', '599']
	1020859 	63927 	['514', '541']
	230557 	17115 	['630', '633']
	1054374 	66708 	['367']
	809801 	17036 	['633']
	1034812 	64769 	['617']
	82628 	9715 	['366', '367']
	1001627 	61786 	['602']
	277375 	3855 	['492', '517']
	1084887 	17157 	['602']
	1043604 	121718 	['357']
	915779 	29705 	['399']
	915778 	29722 	['366']
	922658 	26264 	['737']
	915773 	29701 	['679']
	915775 	30025 	['282']
	1013564 	63313 	['633', '631']
	764765 	7964 	['481']
	764762 	6802 	['591']
	933141 	24466 	['602']
	1051848 	66646 	['553']
	1004571 	62049 	['651']
	1005229 	62221 	['353']
	1008938 	62652 	['357']
	1005731 	62396 	['737', '481']
	1013749 	63199 	['232']
	1002506 	61780 	['701']
	93859 	3424 	['581']
	351993 	2054 	['517', '131']
	737602 	11172 	['203']
	63754 	7146 	['308', '209']
	351998 	3761 	['382']
	6284 	1633 	['382']
	6281 	1632 	['367']
	818479 	13700 	['384']
	821407 	14450 	['335']
	902600 	62874 	['384']
	890564 	25749 	['736']
	824169 	24870 	['481']
	1028584 	65072 	['737']
	891166 	26016 	['633']
	894405 	1743 	['421', '753']
	1044651 	127799 	['602']
	1032220 	64901 	['874']
	849979 	15711 	['331']
	84748 	9216 	['308']
	708781 	25201 	['738', '602']
	350868 	8087 	['366']
	765414 	25098 	['366']
	911708 	29895 	['679']
	45370 	5464 	['516', '286', '308']
	1086222 	125595 	['737']
	203077 	9372 	['384']
	1089907 	123998 	['737']
	1006424 	62755 	['603']
	910079 	12125 	['679']
	945276 	61033 	['394']
	278352 	10232 	['357']
	910073 	29282 	['603']
	936395 	64356 	['366']
	943820 	60814 	['738']
	799526 	62268 	['356']
	790071 	16813 	['384']
	790070 	12053 	['357']
	311094 	14253 	['602']
	1062530 	113362 	['504']
	769874 	61988 	['367']
	1017712 	63621 	['569']
	910619 	28917 	['371']
	910612 	29082 	['679']
	907658 	62122 	['384']
	931702 	31223 	['802']
	28452 	13311 	['162', '327']
	931707 	31150 	['621']
	850693 	15708 	['283']
	909832 	29028 	['533']
	1050441 	111721 	['602']
	1056239 	110685 	['366']
	907471 	28866 	['603']
	876320 	29387 	['519']
	355622 	9298 	['581']
	355999 	10981 	['511']
	874388 	24185 	['384']
	918027 	29934 	['376']
	946994 	61131 	['874', '736', '737']
	913032 	29342 	['209']
	866054 	17795 	['602']
	751085 	12581 	['361', '367', '356']
	847468 	60825 	['495']
	30908 	15424 	['541']
	828916 	11340 	['679']
	355199 	4456 	['871']
	816956 	13623 	['384']
	59255 	12578 	['342', '281']
	746834 	12821 	['131']
	746838 	2504 	['737', '357']
	928878 	30844 	['366']
	55080 	6376 	['233', '234', '239']
	1487730 	65459 	['369']
	3941 	1297 	['354']
	866273 	23195 	['179', '162']
	714756 	16643 	['602']
	1023131 	64162 	['873']
	1079880 	120634 	['737']
	1125536 	4477 	['737']
	708818 	8858 	['737']
	708819 	7152 	['373', '344']
	829218 	14628 	['282']
	811696 	13479 	['594', '596', '500']
	812488 	121893 	['679']
	1025985 	64330 	['737']
	1027584 	64611 	['385']
	50104 	10466 	['291', '517']
	750686 	65548 	['602']
	1082735 	121659 	['603']
	886206 	25331 	['829', '278']
	881524 	30007 	['283']
	908179 	29107 	['202']
	1051470 	113490 	['735']
	1021860 	63892 	['508']
	1402057 	28320 	['596']
	912615 	29150 	['565', '233']
	318107 	8755 	['131', '138', '679']
	1209028 	66085 	['621', '628']
	919869 	61921 	['474']
	934538 	31739 	['603']
	706864 	7268 	['366', '367']
	93384 	9999 	['367']
	1078284 	120215 	['737', '738']
	21828 	3184 	['507']
	795968 	12436 	['349', '353']
	1001425 	61508 	['283']
	65596 	7315 	['621']
	1032761 	124196 	['737']
	877273 	24419 	['302']
	82811 	9016 	['356', '362']
	878774 	121833 	['679']
	100885 	10867 	['401', '421']
	921847 	122015 	['603']
	1041577 	29274 	['281', '355']
	1089754 	116597 	['737']
	813347 	13369 	['369']
	1027324 	65069 	['602']
	1005501 	29507 	['602']
	1003956 	61873 	['507']
	1005504 	62613 	['506']
	1003950 	61903 	['357']
	1005507 	30215 	['603']
	1005508 	62670 	['603']
	796534 	25481 	['602']
	741561 	24279 	['602']
	913341 	65958 	['602']
	1053112 	12485 	['484', '573']
	745026 	14221 	['331']
	880120 	26905 	['679', '283']
	4447 	1380 	['131', '291']
	1062231 	117861 	['371']
	894651 	13557 	['631']
	753308 	4517 	['491', '679']
	888335 	26006 	['382']
	904816 	28623 	['504']
	1083643 	106404 	['602']
	1058690 	111976 	['602']
	46709 	5578 	['356']
	62362 	7034 	['679']
	805268 	12898 	['365']
	805264 	12895 	['281', '286']
	1281761 	4674 	['602']
	64247 	12497 	['344', '308']
	877931 	24489 	['737']
	727273 	12964 	['72']
	802967 	66544 	['308', '335']
	1013351 	63246 	['283']
	1096509 	127464 	['481']
	42888 	5252 	['356']
	87196 	9455 	['753']
	84246 	13342 	['633', '630']
	860097 	20993 	['738', '138', '353']
	203248 	9867 	['492']
	1047378 	65749 	['372']
	850209 	11584 	['565', '566', '569']
	1408100 	25632 	['653', '655']
	1079577 	119756 	['637', '632']
	39648 	4936 	['720']
	722573 	7133 	['632']
	1019849 	63847 	['551']
	28325 	3886 	['541']
	1049480 	66507 	['731', '737']
	1042173 	113371 	['737']
	18532 	2845 	['154', '153', '616', '324', '655', '245']
	756680 	12289 	['399']
	860546 	24825 	['679']
	1028918 	64979 	['602']
	1025169 	64016 	['731']
	810113 	13572 	['442']
	317488 	8028 	['170']
	49938 	5903 	['131', '291', '286']
	1080340 	120456 	['274']
	892822 	27784 	['283']
	809246 	30925 	['421']
	822746 	23561 	['138', '495', '131']
	1062438 	30188 	['603']
	793613 	12382 	['283']
	37358 	4758 	['289']
	1042798 	65829 	['679']
	72741 	7970 	['491']
	808064 	13328 	['369', '367']
	72020 	7904 	['492', '441']
	94887 	10109 	['314']
	1064535 	118797 	['581', '514']
	924822 	30558 	['754']
	216983 	9071 	['356']
	73773 	8047 	['382']
	354964 	5735 	['614']
	767920 	23943 	['367']
	826083 	14489 	['357']
	823560 	14296 	['356']
	844161 	24096 	['679']
	72971 	8007 	['602']
	1019272 	63698 	['505']
	924174 	30442 	['808', '596']
	917251 	30067 	['679']
	1051286 	66404 	['517']
	1051285 	107895 	['411']
	1020871 	63757 	['782']
	918858 	29952 	['503', '344']
	1113948 	126720 	['481']
	869554 	29396 	['366']
	314865 	9358 	['356', '267']
	783412 	12568 	['271', '737']
	937971 	31661 	['367']
	721683 	10631 	['738']
	78890 	28590 	['738', '473', '122']
	1038368 	65015 	['344']
	1061857 	112778 	['162', '249']
	1005758 	62304 	['737']
	805792 	12992 	['355']
	1030179 	66445 	['736', '801']
	918581 	29900 	['737']
	918580 	29964 	['394']
	1036436 	64914 	['737']
	276400 	23118 	['633', '636', '635', '641']
	1063703 	28149 	['508', '372']
	791050 	12183 	['738']
	1063254 	121053 	['737']
	1005972 	62491 	['594']
	105132 	11234 	['289']
	745614 	22751 	['602']
	832767 	14626 	['737', '367']
	100740 	10841 	['267']
	859139 	21061 	['631']
	832769 	16977 	['603']
	56362 	6471 	['254']
	932140 	29134 	['357', '737', '481']
	830404 	29033 	['783']
	1045309 	5250 	['281', '289']
	1041179 	66062 	['232']
	714530 	16910 	['602']
	879301 	24712 	['384', '679', '874']
	785815 	11976 	['679', '206']
	785813 	17753 	['602']
	69733 	7696 	['581']
	785819 	12094 	['382', '358']
	870213 	2489 	['223', '221', '220', '421']
	1091748 	15364 	['633']
	891103 	26061 	['483', '799', '596', '737', '781']
	1028215 	64848 	['286']
	891106 	19538 	['603']
	49728 	5831 	['367']
	1032204 	64813 	['631']
	878436 	117905 	['366']
	1032208 	8272 	['492', '491', '517']
	935418 	31571 	['737']
	703598 	1324 	['283', '495']
	1086757 	122734 	['874']
	927914 	15173 	['655', '631']
	1196501 	26037 	['737']
	739944 	12091 	['807', '283']
	70538 	7773 	['721', '284', '267']
	1072048 	123500 	['651']
	855931 	16582 	['287']
	14177 	2390 	['201']
	768411 	14108 	['382']
	875357 	24447 	['602']
	875354 	24375 	['519']
	18498 	5109 	['566', '513', '311']
	931148 	61153 	['362']
	1053706 	109919 	['811']
	1042091 	121383 	['596']
	854222 	20983 	['283']
	1017267 	63458 	['621']
	736822 	11914 	['283']
	1126956 	6547 	['492', '517']
	1048142 	66675 	['593']
	1042893 	65671 	['373']
	37914 	4830 	['541']
	840467 	15106 	['382']
	78536 	12277 	['738']
	1003383 	62581 	['737']
	1016741 	66666 	['653']
	41499 	5169 	['342', '284', '395', '363', '399', '369']
	1079182 	7892 	['491']
	355811 	5116 	['371', '366']
	30697 	3708 	['679', '208']
	1035002 	15247 	['291']
	1005868 	62433 	['382']
	910057 	28937 	['283']
	945256 	60933 	['737']
	712843 	10733 	['581', '358']
	1020265 	63766 	['737']
	910058 	28981 	['351']
	85961 	9299 	['751', '473']
	1022536 	64015 	['519', '533']
	66382 	7401 	['252']
	1501919 	31720 	['737']
	826411 	17209 	['173']
	67383 	7329 	['359', '504', '481']
	819220 	13782 	['275']
	793933 	12548 	['382']
	1067983 	2176 	['633', '206', '271', '571', '363', '314', '824', '679', '594']
	945437 	60939 	['736']
	945436 	60992 	['367']
	945434 	60990 	['602']
	941775 	126137 	['366']
	910638 	14898 	['355']
	926259 	30836 	['736']
	1069469 	120822 	['737']
	858877 	20779 	['357']
	862022 	119594 	['679']
	833640 	66032 	['367']
	39311 	16890 	['602']
	822084 	24845 	['384']
	31079 	4182 	['384']
	1011699 	63815 	['679']
	1011698 	110488 	['602']
	1011696 	62957 	['451']
	1040792 	65247 	['737']
	1015593 	64199 	['603']
	1370291 	17069 	['602']
	1040973 	65670 	['596']
	1040971 	65290 	['679']
	912183 	63866 	['283']
	883905 	25115 	['357']
	883902 	25130 	['344']
	1280191 	111489 	['735']
	793421 	13542 	['287']
	32198 	4279 	['366']
	1068843 	118302 	['636']
	1068848 	12827 	['271']
	1081665 	120956 	['506', '737']
	82788 	9013 	['679', '871', '367']
	877476 	24669 	['809']
	1051490 	66582 	['357']
	26324 	3662 	['339', '359', '349']
	1037649 	65930 	['283']
	889085 	63589 	['737']
	912365 	25691 	['737', '873']
	277948 	2574 	['401', '441', '473']
	77159 	8440 	['679', '131']
	47518 	5639 	['399', '639']
	1066806 	114303 	['131', '291']
	86312 	62689 	['633']
	883558 	62368 	['365']
	1094007 	126434 	['874']
	877212 	24405 	['356']
	750004 	10991 	['357', '799']
	917857 	29864 	['153']
	1072725 	5205 	['104']
	96699 	10364 	['366']
	1077009 	119174 	['737']
	909281 	28919 	['492']
	25475 	3581 	['641']
	888358 	26360 	['737']
	885551 	25224 	['873']
	803644 	18058 	['602']
	36270 	4699 	['602']
	894671 	19137 	['602']
	915324 	29634 	['366']
	1009386 	120315 	['737']
	46765 	5581 	['651', '131', '517']
	885080 	25164 	['253']
	879116 	31604 	['602']
	700564 	14172 	['602']
	20171 	3024 	['153', '633']
	1396009 	11228 	['142', '281']
	1002178 	61733 	['738', '581', '679']
	1005387 	62201 	['737']
	865754 	110533 	['359']
	865752 	24316 	['208']
	70578 	13351 	['331']
	806624 	13046 	['221', '230', '232']
	716006 	11649 	['421']
	947661 	63572 	['581', '514']
	805023 	13027 	['308']
	805022 	13526 	['461', '291']
	805020 	12845 	['541']
	99780 	10735 	['344', '374', '373', '327']
	944314 	60914 	['679']
	1081182 	122837 	['616']
	932352 	65404 	['283']
	851249 	22542 	['870']
	10119 	2058 	['382']
	939729 	60847 	['508', '735', '769']
	18808 	2870 	['491', '499', '506']
	33002 	4390 	['354']
	884939 	61723 	['283']
	1049316 	66452 	['679']
	1052914 	109641 	['504']
	831861 	14808 	['386']
	1017526 	63470 	['737']
	107189 	11502 	['249', '262']
	1025148 	66723 	['737']
	60086 	6781 	['701', '211', '509', '138', '633', '631', '632']
	810136 	13200 	['367']
	884064 	25168 	['808']
	716823 	3041 	['355', '354']
	68726 	7602 	['358', '344']
	724742 	10235 	['565']
	67716 	6867 	['144', '131', '492', '491', '162']
	1006655 	62626 	['737']
	1308161 	12886 	['271', '781', '483', '273', '272']
	920052 	62036 	['809']
	899755 	28287 	['541']
	899757 	28351 	['679']
	899751 	28295 	['331']
	868755 	23499 	['344', '356']
	313041 	6773 	['737']
	1001718 	61640 	['473']
	815508 	122315 	['283']
	1390777 	2019 	['602']
	1044007 	116431 	['367']
	1228862 	23466 	['651', '152']
	924774 	30589 	['162']
	941548 	60894 	['353', '349', '351', '356']
	73756 	8079 	['138', '874']
	354948 	62852 	['602']
	790817 	13730 	['679']
	790816 	13562 	['679']
	790818 	12189 	['386']
	108385 	24725 	['614']
	844143 	23062 	['239']
	1023813 	64128 	['384']
	1076582 	119956 	['737']
	72911 	7980 	['366']
	886761 	25384 	['357']
	1046356 	24415 	['521']
	1011060 	63029 	['384']
	1011064 	62967 	['805', '836']
	812191 	24219 	['736', '806', '809']
	93676 	10030 	['342']
	1062047 	113419 	['738']
	109380 	11687 	['602']
	803352 	61061 	['809']
	1037417 	64919 	['737']
	719447 	5798 	['283']
	355019 	4826 	['384', '874']
	1498301 	4072 	['562']
	1020898 	64161 	['541', '731']
	1020897 	63953 	['596', '274', '569', '829']
	872947 	66726 	['283']
	916304 	29677 	['679']
	795551 	12691 	['283']
	842640 	65980 	['603']
	869570 	28758 	['737']
	910679 	29300 	['603']
	9892 	2044 	['384']
	1061692 	116210 	['603']
	92679 	9922 	['367']
	925645 	30778 	['483']
	731766 	10903 	['632', '641', '874']
	922612 	26520 	['382']
	74818 	8176 	['381', '367']
	749038 	7092 	['357']
	16614 	31276 	['603']
	1077926 	122094 	['365']
	855683 	61496 	['384']
	895921 	122075 	['737']
	64892 	7250 	['384']
	1047696 	66392 	['679']
	57528 	6574 	['205']
	1013787 	65731 	['508', '458', '372']
	1013786 	63154 	['596']
	277595 	4351 	['492', '131']
	711039 	7123 	['357']
	315293 	3221 	['874', '631']
	912428 	29561 	['603']
	75491 	8265 	['492']
	81318 	8838 	['131']
	26172 	3650 	['351', '362']
	820318 	14561 	['384']
	21344 	3144 	['208']
	42293 	5216 	['603']
	760461 	13049 	['395']
	820313 	14282 	['335']
	1143848 	16898 	['603']
	767308 	28497 	['874', '635']
	884217 	25167 	['561']
	889331 	25747 	['361']
	1049782 	105670 	['603']
	75149 	8202 	['351']
	948086 	61326 	['208']
	829499 	6140 	['205']
	911216 	29086 	['283']
	94049 	10056 	['284', '282', '286']
	911215 	29070 	['679']
	1005268 	62162 	['736', '737']
	805900 	12904 	['614']
	2062 	1097 	['154', '633', '635']
	931125 	31063 	['354']
	108601 	11609 	['206']
	108976 	11656 	['517', '499']
	62996 	7085 	['243']
	935802 	31551 	['506']
	879585 	24708 	['481']
	932290 	31563 	['737']
	36047 	12796 	['738', '639']
	826253 	14913 	['369', '357', '365']
	1018164 	63596 	['735', '508']
	37931 	4834 	['731']
	1046188 	62123 	['603']
	45919 	12545 	['274']
	1046183 	66102 	['603']
	38067 	4842 	['503', '655', '651']
	929887 	31122 	['822']
	910032 	28848 	['366']
	945235 	60887 	['208']
	316236 	61094 	['541']
	787690 	65177 	['599']
	1029321 	63377 	['616']
	743136 	17144 	['603']
	949061 	61413 	['131']
	879911 	25088 	['229']
	216539 	30950 	['483']
	883293 	25021 	['731']
	71023 	7809 	['267']
	851968 	25119 	['227']
	1043769 	114920 	['481']
	933401 	31525 	['481']
	1031107 	64597 	['737']
	933405 	64160 	['501']
	1465112 	12206 	['366', '481']
	1485001 	117020 	['603']
	740260 	110179 	['679']
	6951 	1704 	['355']
	6955 	1706 	['346', '354']
	1012270 	63084 	['283']
	50725 	5987 	['381', '308', '344', '175']
	906525 	28603 	['481']
	1075244 	121078 	['737']
	914384 	62898 	['221', '224']
	1269132 	111579 	['737']
	100517 	10795 	['451']
	1056218 	109842 	['679']
	867493 	16974 	['603']
	867490 	23948 	['275', '267']
	1026493 	65604 	['737']
	1055726 	66697 	['384']
	899923 	61399 	['283']
	319815 	7124 	['873', '737', '367']
	862510 	23006 	['633']
	1039759 	65282 	['737']
	1039757 	64993 	['737']
	887596 	25737 	['581']
	887591 	27924 	['263', '267', '262']
	356028 	3310 	['737']
	921082 	30298 	['679']
	921085 	61866 	['602']
	921738 	30259 	['794']
	1041753 	107643 	['602']
	1000179 	61860 	['617', '737', '736']
	730000 	10200 	['367']
	55772 	6433 	['252', '367']
	1018332 	63959 	['737']
	943320 	60802 	['799']
	913771 	29357 	['871', '495']
	854875 	64650 	['679']
	75829 	8304 	['356', '359', '384']
	1001171 	61815 	['603']
	1050825 	66290 	['252']
	921559 	30306 	['615']
	796577 	12519 	['355']
	921557 	112721 	['602']
	931911 	62733 	['736']
	830260 	14384 	['331']
	1066284 	115750 	['283']
	766792 	2581 	['355']
	904362 	28489 	['208']
	1082337 	121757 	['616']
	885533 	25375 	['737']
	912465 	29515 	['603']
	922285 	30675 	['737']
	49029 	5774 	['508']
	764622 	1075 	['491']
	874761 	24216 	['499']
	874766 	61739 	['632', '633']
	879465 	26064 	['737']
	1035903 	65008 	['602']
	1113169 	12138 	['628']
	1013316 	65690 	['736', '872', '679']
	1066138 	9614 	['701']
	1289945 	24844 	['481']
	1066134 	118121 	['822']
	351834 	12761 	['515']
	726854 	16781 	['602']
	875582 	19209 	['267']
	722607 	27940 	['737']
	1001289 	61553 	['382']
	1001288 	61552 	['357']
	742070 	19891 	['602']
	1366367 	19932 	['603']
	320335 	10614 	['631', '632', '679']
	320333 	5711 	['596', '737']
	932628 	61839 	['598']
	101829 	10983 	['372', '358', '353']
	783603 	66681 	['633']
	37032 	4742 	['602']
	895126 	27786 	['131']
	21759 	3178 	['371']
	1045536 	65814 	['874']
	764244 	6152 	['366']
	719582 	6159 	['359', '353']
	1023459 	64929 	['737']
	1003282 	63556 	['737']
	1111205 	2886 	['679']
	916530 	29756 	['679']
	68709 	6900 	['382']
	808310 	25671 	['737']
	917273 	64766 	['679']
	315849 	63543 	['602']
	814929 	13481 	['737']
	811156 	3439 	['491', '131', '499', '492', '517']
	713275 	12757 	['283']
	14707 	2436 	['314']
	720477 	5901 	['384', '331']
	1003464 	62200 	['384']
	108018 	11563 	['233']
	920707 	60942 	['737']
	779390 	21508 	['366']
	919568 	14134 	['603']
	3370 	1246 	['504', '275']
	59591 	6744 	['245']
	59593 	6745 	['339']
	1189712 	4078 	['202']
	355429 	8789 	['630', '631', '637', '632']
	934741 	31620 	['367', '873']
	934747 	31600 	['335', '364']
	934749 	61425 	['162']
	750561 	8341 	['131']
	1056358 	112968 	['283']
	779282 	24353 	['807']
	858339 	20423 	['799']
	1023876 	64049 	['504']
	1072688 	64748 	['602']
	1318060 	1500 	['737']
	882154 	24922 	['382']
	887433 	25554 	['357', '679', '737']
	1127703 	24440 	['635']
	882159 	29317 	['154']
	23194 	23002 	['131']
	23197 	3358 	['366']
	1358651 	14007 	['596', '599']
	1084482 	121760 	['737']
	1007508 	62702 	['357']
	1036848 	66301 	['735']
	351231 	3806 	['138']
	27751 	3840 	['284']
	73887 	8092 	['452']
	1065152 	119533 	['737']
	1099958 	112618 	['602']
	866609 	23810 	['382']
	72423 	7935 	['344', '358', '243']
	1010138 	63509 	['737', '679']
	842662 	13135 	['358']
	78853 	8607 	['505', '344']
	1002902 	22177 	['357', '421']
	776848 	25281 	['602']
	1047021 	65901 	['481']
	73088 	8001 	['517', '491', '171', '482']
	704292 	2646 	['873', '283']
	1074908 	119277 	['509']
	807524 	17081 	['603']
	911684 	66027 	['384']
	897893 	63640 	['737']
	1089511 	126555 	['481']
	215419 	2953 	['366', '357']
	880807 	24795 	['873', '361']
	880804 	62317 	['489']
	104669 	11288 	['283', '206']
	926282 	30576 	['366']
	878612 	60973 	['737']
	878616 	27748 	['284']
	1054833 	23877 	['801', '632']
	1089473 	124050 	['512']
	710983 	8846 	['357']
	46267 	16959 	['603']
	716634 	31629 	['651']
	1001614 	62204 	['131']
	1046578 	66660 	['655']
	1041255 	112185 	['202']
	57055 	6315 	['283']
	773720 	11803 	['382']
	53025 	6217 	['531']
	773723 	20194 	['283', '873']
	105532 	11351 	['314']
	931457 	31190 	['371']
	1042051 	65315 	['641']
	54883 	6362 	['737']
	27996 	3863 	['609', '278', '737', '733']
	919794 	61694 	['737']
	875173 	24295 	['504', '737']
	36029 	29101 	['602']
	1022911 	64017 	['386']
	894315 	27780 	['679']
	884497 	25216 	['737']
	889971 	62217 	['367', '382']
	33213 	4430 	['131', '874', '517']
	884498 	61427 	['382']
	27500 	3821 	['202', '203']
	1393311 	10096 	['679']
	33185 	4423 	['738', '732']
	763532 	6527 	['364']
	791905 	12214 	['327']
	791907 	12216 	['367']
	791908 	12252 	['283']
	95779 	10215 	['391']
	795212 	12421 	['573']
	1067419 	7447 	['679']
	762128 	28185 	['602']
	812927 	13412 	['367']
	316253 	4418 	['283', '807']
	316709 	13988 	['621']
	788951 	11942 	['507']
	1031296 	8099 	['491']
	914208 	29804 	['628']
	1017958 	63602 	['738']
	1076411 	119095 	['472']
	1045549 	65913 	['519', '596']
	764180 	8543 	['208', '617', '211', '200']
	1287286 	64991 	['616']
	930277 	31501 	['603']
	1017480 	63763 	['594']
	941914 	63157 	['421']
	789570 	14418 	['799']
	849448 	24982 	['384']
	78066 	8536 	['333', '289', '335']
	1016577 	63493 	['653']
	1057672 	110568 	['603']
	72633 	7959 	['679']
	95304 	10156 	['291', '554', '461', '299']
	95301 	10150 	['372', '284']
	1023993 	8975 	['651', '783']
	1043012 	65979 	['240']
	313364 	7277 	['679']
	905895 	28600 	['784', '596']
	1275283 	120877 	['211']
	882235 	25062 	['809']
	912145 	29143 	['799']
	1026348 	64786 	['805']
	883948 	19713 	['602']
	716039 	11038 	['291', '461', '131']
	883943 	25108 	['562']
	77371 	16992 	['603']
	883945 	25069 	['421']
	882095 	24856 	['283']
	896778 	62236 	['384']
	882098 	24908 	['283', '873']
	919805 	25094 	['603']
	1030653 	66698 	['873']
	22470 	3248 	['359', '344', '346']
	934550 	31483 	['382']
	69968 	17065 	['602']
	69960 	7646 	['284']
	89140 	9619 	['362']
	1018354 	64209 	['808']
