	cik	gvkey	sic_list
	1032330 	64776 	['737']
	26987 	3756 	['367']
	37651 	4802 	['327']
	798085 	17262 	['633', '635', '630']
	1295810 	61163 	['679']
	8063 	1823 	['265', '364']
	79564 	8681 	['366', '382']
	72205 	7911 	['245']
	1000495 	66447 	['737']
	1006637 	116395 	['799']
	920033 	30138 	['230']
	920038 	30835 	['737']
	1060233 	111968 	['737']
	1060232 	62667 	['566']
	353779 	10431 	['357']
	1039184 	65148 	['421']
	1084408 	29356 	['737']
	22356 	3238 	['602']
	886035 	25405 	['335']
	1111634 	65489 	['481']
	1059976 	115918 	['205']
	924862 	153351 	['283']
	858912 	61159 	['738', '737']
	842807 	19950 	['738']
	869487 	23577 	['238']
	869486 	23526 	['641']
	92380 	9882 	['451']
	1011006 	62634 	['737']
	43362 	5306 	['289', '281', '873']
	856716 	18705 	['131', '492']
	812914 	15174 	['679']
	1018724 	64768 	['596']
	61004 	6848 	['421', '481', '267', '367']
	858629 	64807 	['641']
	947661 	63572 	['581']
	64782 	7238 	['602']
	1050446 	111534 	['737']
	1050112 	66688 	['679']
	828916 	11340 	['679']
	888507 	25991 	['799']
	1036297 	65512 	['481']
	888504 	25680 	['178', '353']
	817161 	15315 	['384']
	773141 	6865 	['153', '616']
	104599 	3054 	['573']
	93389 	10000 	['358', '369']
	74783 	8173 	['633']
	23910 	3444 	['494']
	277356 	9161 	['521', '596', '737', '616']
	65781 	61370 	['366']
	859307 	21218 	['508']
	824410 	62654 	['602']
	1165532 	113997 	['481']
	824142 	21542 	['358']
	1002911 	62879 	['508']
	1013547 	63594 	['737', '382']
	822662 	30888 	['602']
	853532 	18545 	['421']
	1026744 	64638 	['357']
	787075 	16836 	['602']
	722051 	19818 	['365', '871', '367']
	722056 	11135 	['737']
	929548 	30775 	['283']
	797871 	17640 	['602']
	3000 	1213 	['451']
	1048897 	66418 	['421']
	1005757 	62266 	['737']
	1005759 	62453 	['732']
	1005974 	18680 	['738']
	352994 	8573 	['366']
	1005970 	62441 	['138']
	1005201 	65944 	['283']
	1002520 	62046 	['484']
	7974 	1831 	['614', '615']
	6260 	1627 	['386']
	1163165 	8549 	['286', '291', '131']
	909109 	28858 	['633']
	70318 	7750 	['806']
	906107 	28733 	['679']
	937603 	61175 	['737']
	906108 	28529 	['382']
	1058441 	111287 	['735']
	703559 	5417 	['602']
	764811 	30328 	['602']
	350846 	4156 	['371']
	350847 	9142 	['602']
	875316 	24338 	['384', '284']
	875315 	24315 	['737']
	706698 	11051 	['384']
	793024 	12238 	['506']
	864509 	22797 	['738']
	711425 	4972 	['382']
	790051 	2771 	['306', '301', '308']
	317032 	4329 	['384']
	914398 	29304 	['381']
	798949 	10877 	['138', '131']
	1062515 	113274 	['735']
	797496 	16936 	['635']
	914397 	29608 	['451']
	798941 	4690 	['602']
	779544 	11872 	['581']
	910675 	28992 	['679']
	892147 	28182 	['509']
	1003344 	61576 	['679']
	909815 	62335 	['633']
	1027430 	64491 	['794']
	893817 	28314 	['616', '615']
	893816 	26557 	['737']
	893813 	61296 	['517', '162']
	1027702 	64314 	['283']
	849778 	62336 	['382']
	1016607 	64820 	['569']
	876343 	24996 	['283']
	823130 	15474 	['366']
	729176 	28579 	['209']
	913270 	29350 	['366']
	907410 	61396 	['367']
	1098337 	16847 	['603']
	881905 	25020 	['562']
	879970 	25016 	['591']
	918040 	3255 	['491']
	883237 	25030 	['628']
	23217 	3362 	['519', '201', '203']
	319256 	9563 	['531', '738', '614']
	1351548 	30231 	['451']
	887538 	25431 	['230']
	783604 	16718 	['603']
	712425 	12396 	['738']
	72207 	7912 	['131']
	109757 	3240 	['703', '104']
	82166 	8958 	['382', '308', '232']
	722839 	6428 	['655']
	764241 	19024 	['602']
	722830 	5902 	['283']
	1012967 	63507 	['701']
	355429 	8789 	['630', '631', '637', '632']
	774055 	31734 	['737']
	110740 	10438 	['325']
	763901 	2002 	['602']
	763907 	18358 	['602']
	1025573 	112720 	['283']
	730716 	11694 	['382']
	869295 	25956 	['131', '517']
	6720 	1677 	['282', '394', '232']
	107687 	11537 	['371', '617']
	829277 	25155 	['635']
	896265 	27957 	['239']
	896264 	63863 	['283']
	896262 	30612 	['808', '801']
	1021848 	63917 	['616']
	88095 	9532 	['448', '735', '701', '153']
	1030839 	62117 	['289']
	701811 	7251 	['737']
	350066 	6020 	['366']
	350067 	1877 	['382']
	77449 	8475 	['553']
	1451505 	28338 	['138']
	276747 	9186 	['367']
	806085 	30128 	['621']
	21665 	3170 	['204', '284']
	1004969 	62520 	['603']
	315374 	5788 	['382']
	3673 	1279 	['491']
	1004963 	62100 	['737']
	923796 	30536 	['874']
	926366 	30335 	['481']
	1072765 	64382 	['802']
	64996 	17035 	['633']
	874690 	24307 	['573']
	874691 	24186 	['581']
	93444 	9332 	['349', '331', '345']
	732718 	61464 	['484', '481']
	230498 	29830 	['263']
	732713 	2146 	['481', '274', '737']
	93448 	10004 	['371', '301']
	732715 	1485 	['481', '738']
	1053178 	110330 	['206']
	1036081 	64955 	['308']
	1005697 	62314 	['737']
	70145 	7733 	['492', '131', '242', '496']
	885590 	29955 	['873', '679']
	853695 	30939 	['366']
	901416 	30325 	['284']
	1122211 	17243 	['633']
	775483 	1848 	['291', '131', '461']
	1024725 	10443 	['371', '872', '308', '265']
	44764 	5419 	['382']
	83402 	9083 	['615', '131', '617']
	949504 	24292 	['602']
	45012 	5439 	['162', '353']
	819479 	14537 	['357']
	870753 	30029 	['366']
	870755 	23605 	['283']
	1161935 	15123 	['651']
	357108 	6185 	['873']
	910468 	28955 	['571']
	863437 	22913 	['481']
	808450 	6081 	['371', '615']
	11860 	2189 	['331']
	737874 	6557 	['415', '495', '411']
	752324 	30919 	['602']
	849210 	17164 	['492']
	779226 	12111 	['736']
	849213 	15709 	['242', '81', '243', '655']
	1012771 	63288 	['628']
	860521 	16932 	['138']
	916545 	30008 	['358']
	1016470 	63462 	['679']
	107140 	11499 	['273']
	892553 	25964 	['344', '369']
	814774 	63394 	['621']
	40643 	5061 	['336', '342', '571']
	1075348 	25528 	['603']
	1063254 	121053 	['737']
	800460 	12677 	['367']
	878280 	24537 	['363']
	1006614 	62481 	['614']
	746481 	28200 	['602']
	899715 	28340 	['679']
	899717 	28939 	['131']
	769644 	3164 	['599']
	68505 	7585 	['367', '366', '371']
	724522 	65434 	['581']
	815017 	66649 	['399']
	1160513 	29823 	['367']
	723209 	14227 	['615', '394']
	1030485 	64485 	['367']
	1030484 	65474 	['737']
	1030487 	64864 	['737']
	912027 	29114 	['799']
	1037453 	65530 	['366']
	354908 	28477 	['381']
	28626 	3916 	['283', '384']
	1018522 	63657 	['483']
	20 	6314 	['382']
	720577 	10185 	['384']
	1169055 	11925 	['138']
	1046311 	65615 	['679']
	938145 	31723 	['335']
	792985 	12338 	['806']
	1045934 	30855 	['603']
	792987 	12262 	['353']
	1015923 	63857 	['357']
	104889 	11300 	['271', '272', '483', '829', '484']
	1011028 	63474 	['737']
	1011024 	63258 	['603']
	89261 	9319 	['362', '394']
	104207 	11264 	['591']
	88790 	9590 	['371', '384']
	797465 	25923 	['251']
	65011 	7260 	['483', '272']
	25354 	2555 	['722', '599']
	719164 	4645 	['279']
	1020859 	63927 	['514']
	230557 	17115 	['633', '630']
	1054374 	66708 	['367']
	809801 	17036 	['633']
	809803 	27846 	['229']
	722313 	3962 	['357', '738']
	82628 	9715 	['367']
	277375 	3855 	['492']
	1084887 	17157 	['602']
	80661 	13341 	['635', '630']
	915778 	29722 	['366']
	1043309 	65922 	['641', '633', '630']
	922658 	26264 	['737']
	915773 	29701 	['679']
	915775 	30025 	['282']
	1013564 	63313 	['633']
	764765 	7964 	['481']
	764762 	6802 	['591']
	933141 	24466 	['602']
	1004571 	62049 	['735']
	1005229 	62221 	['353']
	1008938 	62652 	['357']
	1005731 	62396 	['737', '481']
	1013749 	63199 	['232']
	1002506 	61780 	['655', '701']
	93859 	3424 	['581']
	351993 	2054 	['517', '131']
	737602 	11172 	['203']
	795185 	12410 	['735', '499']
	63754 	7146 	['209', '308']
	351998 	3761 	['382']
	818470 	13914 	['357']
	6284 	1633 	['382']
	6281 	1632 	['367']
	818479 	13700 	['384']
	821407 	14450 	['335']
	902600 	62874 	['384']
	890564 	25749 	['736']
	890568 	26074 	['481']
	824169 	24870 	['481']
	1028584 	65072 	['737']
	891166 	26016 	['633']
	894405 	1743 	['421', '441', '753']
	945321 	62521 	['737']
	1032220 	64901 	['874']
	849979 	15711 	['331']
	84748 	9216 	['308']
	708781 	25201 	['602']
	350868 	8087 	['366']
	765414 	25098 	['366']
	911708 	29895 	['679']
	944458 	61143 	['737']
	45370 	5464 	['306', '516', '286', '308']
	203077 	9372 	['384']
	1006424 	62755 	['603']
	786877 	13690 	['533']
	910079 	12125 	['679']
	945276 	61033 	['394']
	278352 	10232 	['357']
	910073 	29282 	['603']
	936395 	64356 	['366']
	943820 	60814 	['738']
	799526 	62268 	['356']
	790071 	16813 	['999']
	790070 	12053 	['357']
	311094 	14253 	['602']
	1062530 	113362 	['504']
	769874 	61988 	['367']
	1017712 	63621 	['569']
	910619 	28917 	['371']
	1008597 	62676 	['581']
	910612 	29082 	['679']
	907658 	62122 	['384']
	931702 	31223 	['800']
	28452 	13311 	['162', '327']
	931707 	31150 	['621']
	850693 	15708 	['283']
	775298 	11728 	['581']
	909832 	29028 	['533']
	883787 	25152 	['495']
	882259 	24900 	['287']
	882256 	24919 	['541']
	1056239 	110685 	['366']
	907471 	28866 	['603']
	876320 	29387 	['519']
	355622 	9298 	['581']
	355999 	10981 	['511']
	874388 	24185 	['384']
	918022 	30898 	['359']
	918027 	29934 	['376']
	946994 	61131 	['736', '737']
	913032 	29342 	['209']
	882074 	19311 	['131']
	751085 	12581 	['362', '361', '367']
	847468 	60825 	['495']
	30908 	15424 	['541']
	1036292 	65387 	['385']
	355199 	4456 	['871']
	816956 	13623 	['384']
	59255 	12578 	['342', '281']
	746834 	12821 	['131', '243']
	1004960 	62237 	['283']
	746838 	2504 	['737', '357']
	928878 	30844 	['366']
	55080 	6376 	['233']
	1487730 	65459 	['369']
	3941 	1297 	['352', '354']
	866273 	23195 	['179']
	714756 	16643 	['602']
	1023131 	64162 	['873']
	1125536 	4477 	['737']
	708818 	8858 	['737']
	708819 	7152 	['373', '344']
	811696 	13479 	['594']
	812488 	121893 	['679']
	1025985 	64330 	['737']
	1027282 	64117 	['511']
	1027584 	64611 	['385']
	50104 	10466 	['291', '517', '131']
	750686 	65548 	['602']
	886206 	25331 	['278']
	881524 	30007 	['283']
	908179 	29107 	['202']
	1051470 	113490 	['735']
	908177 	26967 	['651']
	1021860 	63892 	['353']
	1402057 	28320 	['596']
	919867 	30206 	['792']
	912615 	29150 	['565']
	318107 	8755 	['131', '679']
	1209028 	66085 	['621', '628']
	723531 	8402 	['872', '874']
	919869 	61921 	['474']
	934538 	31739 	['603']
	706864 	7268 	['366']
	93384 	9999 	['367']
	21828 	3184 	['507']
	795968 	12436 	['353']
	1001425 	61508 	['283']
	65596 	7315 	['621']
	877273 	24419 	['302']
	82811 	9016 	['356', '362']
	100885 	10867 	['401', '421', '473']
	1041577 	29274 	['356']
	1089754 	116597 	['737']
	813347 	13369 	['369']
	1027324 	65069 	['602']
	1005501 	29507 	['602']
	1003956 	61873 	['507']
	1005504 	62613 	['506']
	1003950 	61903 	['357']
	1005507 	30215 	['603']
	1005508 	62670 	['603']
	741561 	24279 	['602']
	1053112 	12485 	['484', '573']
	745026 	14221 	['331']
	761198 	13439 	['347']
	880120 	26905 	['679', '283']
	4447 	1380 	['131', '291']
	894651 	13557 	['631', '630']
	753308 	4517 	['491', '679']
	888335 	26006 	['382']
	904816 	28623 	['504']
	1058690 	111976 	['602']
	885576 	29793 	['602']
	46709 	5578 	['356']
	41289 	5151 	['541']
	62362 	7034 	['679']
	1035239 	61120 	['603']
	805268 	12898 	['365']
	805264 	12895 	['286']
	1281761 	4674 	['602']
	64247 	12497 	['344', '308']
	877931 	24489 	['737']
	727273 	12964 	['72']
	802967 	66544 	['308', '335']
	1013351 	63246 	['283']
	42888 	5252 	['356']
	87196 	9455 	['753']
	84246 	13342 	['633', '635', '630']
	860097 	20993 	['738', '353']
	203248 	9867 	['492']
	1047378 	65749 	['372']
	850209 	11584 	['566', '563', '562']
	1408100 	25632 	['653', '655']
	39648 	4936 	['721']
	722573 	7133 	['632']
	1019849 	63847 	['551']
	28325 	3886 	['541']
	1049480 	66507 	['731']
	18827 	2872 	['502', '249', '519', '346']
	18532 	2845 	['153', '616', '324', '655', '245']
	8919 	1923 	['366', '367']
	756680 	12289 	['399']
	860546 	24825 	['679']
	771296 	6146 	['621']
	1028918 	64979 	['602']
	1025169 	64016 	['731']
	810113 	13572 	['442']
	317488 	8028 	['170']
	49938 	5903 	['131', '291', '286', '679']
	876516 	24357 	['357']
	892822 	27784 	['283']
	809246 	30925 	['421']
	822746 	23561 	['138', '358', '131']
	1062438 	30188 	['603']
	945770 	63731 	['621']
	793613 	12382 	['283']
	1039276 	65031 	['737']
	1042798 	65829 	['679']
	72741 	7970 	['491']
	808064 	13328 	['369']
	72020 	7904 	['492', '441', '517']
	94887 	10109 	['314']
	924822 	30558 	['371']
	216983 	9071 	['356']
	73773 	8047 	['382']
	849636 	16480 	['283']
	354964 	5735 	['614', '635']
	767920 	23943 	['367']
	317814 	3935 	['384']
	826083 	14489 	['357']
	823560 	14296 	['356', '737', '807']
	844161 	24096 	['679']
	72971 	8007 	['602']
	913885 	29386 	['367']
	924174 	30442 	['808', '596']
	917523 	29921 	['335']
	201493 	3200 	['372', '305']
	858660 	20294 	['384']
	916184 	31788 	['594']
	99974 	10751 	['243']
	1051286 	66404 	['517']
	1051285 	107895 	['511', '411']
	69598 	7679 	['289']
	1020871 	63757 	['782']
	918858 	29952 	['503']
	869554 	29396 	['366']
	314865 	9358 	['356', '267']
	783412 	12568 	['271']
	937971 	31661 	['367']
	721683 	10631 	['738']
	78890 	28590 	['738']
	1043339 	65928 	['251']
	1038368 	65015 	['344']
	10329 	2080 	['251']
	1061857 	112778 	['173', '249', '162']
	1005758 	62304 	['737']
	805792 	12992 	['355']
	1030179 	66445 	['736', '801']
	918581 	29900 	['737']
	918580 	29964 	['259']
	1036436 	64914 	['737']
	276400 	23118 	['633', '636', '635']
	1063703 	28149 	['372']
	791050 	12183 	['738']
	922321 	30383 	['352', '617']
	105132 	11234 	['289']
	745614 	22751 	['602']
	832767 	14626 	['737']
	100740 	10841 	['267']
	859139 	21061 	['631']
	832769 	16977 	['603']
	56362 	6471 	['254']
	932140 	29134 	['481', '357']
	830404 	29033 	['783']
	1045309 	5250 	['281', '289']
	1041179 	66062 	['232']
	919130 	65180 	['781']
	714530 	16910 	['602']
	879301 	24712 	['384', '679', '874']
	879303 	24945 	['581']
	785814 	23946 	['805', '808', '807', '809']
	785813 	17753 	['602']
	69733 	7696 	['581']
	785819 	12094 	['382', '358']
	870213 	2489 	['223', '221']
	1091748 	15364 	['633']
	891103 	26061 	['483', '799', '596', '737']
	827100 	64508 	['737']
	891106 	19538 	['603']
	49728 	5831 	['367']
	1032204 	64813 	['631']
	1032208 	8272 	['492', '491', '517']
	935418 	31571 	['737']
	703598 	1324 	['283', '495']
	927914 	15173 	['726', '655', '631']
	1196501 	26037 	['737']
	739944 	12091 	['807', '283']
	70538 	7773 	['721', '364', '284', '267']
	935419 	61418 	['581']
	855931 	16582 	['287']
	855932 	30613 	['603']
	14177 	2390 	['201']
	768411 	14108 	['382']
	943809 	60850 	['999']
	875354 	24375 	['519']
	18498 	5109 	['566', '314']
	931148 	61153 	['362']
	1053706 	109919 	['811']
	854222 	20983 	['283']
	1017267 	63458 	['621']
	736822 	11914 	['283']
	1126956 	6547 	['492']
	1042893 	65671 	['373']
	37914 	4830 	['541']
	840467 	15106 	['382']
	849401 	21116 	['384']
	1003383 	62581 	['737']
	1016965 	61803 	['299']
	41499 	5169 	['342', '284', '395', '363', '399', '369']
	1079182 	7892 	['491']
	355811 	5116 	['371', '366']
	30697 	3708 	['581', '208']
	1035002 	15247 	['291']
	1002388 	61656 	['737']
	910057 	28937 	['283']
	945256 	60933 	['737']
	712843 	10733 	['581', '358']
	718827 	22294 	['356']
	1020265 	63766 	['737']
	910058 	28981 	['351']
	85961 	9299 	['751', '473', '415']
	1022536 	64015 	['519', '533']
	66382 	7401 	['252']
	803568 	12820 	['632']
	879933 	6180 	['331']
	316218 	13841 	['358']
	826411 	17209 	['173']
	67383 	7329 	['359', '504', '481']
	819220 	13782 	['275']
	793933 	12548 	['382']
	1067983 	2176 	['633', '206', '271', '571', '363', '314', '824', '679', '594']
	945437 	60939 	['736']
	945436 	60992 	['367']
	945434 	60990 	['602']
	910638 	14898 	['355']
	926259 	30836 	['736']
	858877 	20779 	['357']
	913586 	29406 	['108']
	833640 	66032 	['367']
	39311 	16890 	['602']
	822084 	24845 	['384']
	31079 	4182 	['384', '504']
	1011699 	63815 	['679']
	1011696 	62957 	['451']
	1040792 	65247 	['737']
	1370291 	17069 	['602']
	1040973 	65670 	['596']
	1040971 	65290 	['679']
	912183 	63866 	['283']
	883905 	25115 	['357']
	883902 	25130 	['344']
	1280191 	111489 	['735']
	793421 	13542 	['287', '131']
	32198 	4279 	['366']
	1068848 	12827 	['271']
	82788 	9013 	['679', '871']
	877476 	24669 	['809']
	1051490 	66582 	['357']
	77155 	8439 	['541']
	1037649 	65930 	['283']
	889085 	63589 	['737']
	912365 	25691 	['737']
	277948 	2574 	['401', '441', '473']
	77159 	8440 	['679', '131']
	1021162 	63876 	['331']
	1066806 	114303 	['491', '131', '291']
	86312 	62689 	['633']
	883558 	62368 	['365']
	922405 	30726 	['324', '140']
	877212 	24405 	['356']
	750004 	10991 	['357', '799']
	917857 	29864 	['153']
	1072725 	5205 	['104']
	96699 	10364 	['366']
	909281 	28919 	['492']
	25475 	3581 	['641']
	888358 	26360 	['737']
	885551 	25224 	['873']
	803644 	18058 	['602']
	36270 	4699 	['602']
	894671 	19137 	['602']
	915324 	29634 	['366']
	46765 	5581 	['138', '651', '131', '517']
	885080 	25164 	['253']
	700564 	14172 	['602']
	20171 	3024 	['153', '630', '633']
	1396009 	11228 	['142']
	1002178 	61733 	['738', '581', '679']
	1005387 	62201 	['737']
	883953 	25351 	['131']
	946581 	64630 	['504']
	865752 	24316 	['208']
	70578 	13351 	['331']
	806624 	13046 	['221', '230', '232']
	716006 	11649 	['421']
	354604 	6998 	['805', '836', '808']
	351810 	5846 	['357']
	107263 	11506 	['492', '131', '517', '461', '679', '173', '489']
	943320 	60802 	['799']
	805023 	13027 	['308']
	805022 	13526 	['461']
	805020 	12845 	['541']
	99780 	10735 	['344', '374']
	944314 	60914 	['679']
	869886 	31011 	['367']
	932352 	65404 	['283']
	851249 	22542 	['870']
	10119 	2058 	['382']
	939729 	60847 	['508']
	18808 	2870 	['491', '499', '506']
	33002 	4390 	['276']
	884939 	61723 	['283']
	1049316 	66452 	['679']
	1052914 	109641 	['504']
	831861 	14808 	['386']
	934094 	61038 	['384']
	1003124 	61871 	['873', '283']
	107189 	11502 	['249', '262']
	1025148 	66723 	['737']
	60086 	6781 	['701', '211', '509', '138', '633', '631', '632']
	810136 	13200 	['355']
	884063 	25154 	['394']
	884064 	25168 	['808']
	716823 	3041 	['355', '354']
	1086411 	9693 	['679']
	68726 	7602 	['358']
	724742 	10235 	['565']
	67716 	6867 	['144', '131', '492']
	1006655 	62626 	['737']
	1308161 	12886 	['271', '483', '273', '272', '366']
	920052 	62036 	['809']
	899755 	28287 	['541']
	899757 	28351 	['679']
	899751 	28295 	['331']
	868755 	23499 	['344']
	104987 	11310 	['384', '367', '357']
	1390777 	2019 	['602']
	1228862 	23466 	['655', '154', '651']
	941547 	60954 	['603']
	924774 	30589 	['162']
	941548 	60894 	['353', '349', '351', '356']
	73756 	8079 	['138', '874']
	354948 	62852 	['602']
	928950 	30915 	['335', '331']
	790817 	13730 	['679']
	790816 	13562 	['679']
	790818 	12189 	['386']
	108385 	24725 	['614']
	844143 	23062 	['239']
	1023813 	64128 	['384']
	72911 	7980 	['366', '367']
	886761 	25384 	['357']
	1046356 	24415 	['521']
	1011060 	63029 	['384']
	1011064 	62967 	['836', '805']
	879181 	24668 	['808']
	812191 	24219 	['806', '736']
	93676 	10030 	['342']
	1062047 	113419 	['737']
	109380 	11687 	['602']
	778397 	30530 	['736']
	803352 	61061 	['809']
	318378 	2006 	['357', '737']
	719447 	5798 	['283']
	355019 	4826 	['874']
	1498301 	4072 	['562']
	1020898 	64161 	['731']
	1020897 	63953 	['596', '829', '569']
	915518 	64201 	['131']
	916304 	29677 	['679']
	795551 	12691 	['283']
	869570 	28758 	['737']
	910679 	29300 	['603']
	721669 	6550 	['251', '253']
	9892 	2044 	['384']
	92679 	9922 	['367']
	925645 	30778 	['483']
	731766 	10903 	['641', '809', '874', '632']
	922612 	26520 	['382']
	1013834 	8248 	['735', '517', '131']
	74818 	8176 	['381', '367']
	749038 	7092 	['357']
	16614 	31276 	['603']
	855683 	61496 	['384']
	64892 	7250 	['384']
	1018349 	64455 	['354']
	1047696 	66392 	['679']
	57528 	6574 	['205']
	1013787 	65731 	['508', '458', '372']
	1013786 	63154 	['596']
	277595 	4351 	['492', '131']
	711039 	7123 	['357']
	315293 	3221 	['630', '641', '874', '631']
	912428 	29561 	['603']
	75491 	8265 	['492']
	81318 	8838 	['131']
	26172 	3650 	['351', '371']
	820318 	14561 	['382']
	21344 	3144 	['208']
	42293 	5216 	['603']
	760461 	13049 	['395']
	820313 	14282 	['335']
	1143848 	16898 	['603']
	767308 	28497 	['874', '635']
	884217 	25167 	['561']
	889331 	25747 	['361']
	1049782 	105670 	['603']
	75149 	8202 	['351']
	919048 	29950 	['382', '737']
	829499 	6140 	['205']
	911216 	29086 	['283']
	94049 	10056 	['284', '282', '286']
	911215 	29070 	['679']
	1005268 	62162 	['736']
	805900 	12904 	['594']
	2062 	1097 	['154', '635']
	879682 	25013 	['384']
	931125 	31063 	['354']
	108601 	11609 	['206']
	108976 	11656 	['499']
	62996 	7085 	['243', '343', '342']
	935802 	31551 	['506']
	879585 	24708 	['481']
	932290 	31563 	['357']
	36047 	12796 	['738', '635', '602', '636', '732']
	826253 	14913 	['504']
	1018164 	63596 	['735', '508']
	37931 	4834 	['731']
	914480 	29690 	['421', '473']
	27425 	1372 	['349', '371']
	45919 	12545 	['733', '274']
	38067 	4842 	['503', '655', '651']
	929887 	31122 	['820']
	910032 	28848 	['366']
	945235 	60887 	['208']
	316236 	61094 	['541']
	787690 	65177 	['599']
	792861 	13758 	['609']
	743136 	17144 	['603']
	949061 	61413 	['131']
	879911 	25088 	['229']
	883299 	25028 	['581']
	216539 	30950 	['483']
	883293 	25021 	['731']
	71023 	7809 	['273']
	851968 	25119 	['227']
	933401 	31525 	['481']
	8109 	1832 	['371']
	933405 	64160 	['501', '371']
	1465112 	12206 	['366', '484', '481']
	740260 	110179 	['679']
	6951 	1704 	['355']
	6955 	1706 	['252', '371']
	1012270 	63084 	['283']
	1034941 	65179 	['275']
	50725 	5987 	['381', '308', '344']
	906525 	28603 	['481']
	906527 	28935 	['799']
	914384 	62898 	['221', '224']
	1269132 	111579 	['737']
	100517 	10795 	['451']
	1056218 	109842 	['679']
	867493 	16974 	['603']
	867490 	23948 	['275']
	703800 	16694 	['602']
	899923 	61399 	['283']
	319815 	7124 	['357', '737', '367']
	862510 	23006 	['633']
	1022570 	64865 	['384']
	1039759 	65282 	['737']
	1039757 	64993 	['737']
	887596 	25737 	['581']
	887591 	27924 	['267']
	356028 	3310 	['737']
	895034 	27761 	['283']
	921082 	30298 	['679']
	921085 	61866 	['602']
	921738 	30259 	['794']
	1000179 	61860 	['617', '737', '736']
	730000 	10200 	['367']
	55772 	6433 	['242', '252', '367']
	854873 	17137 	['581']
	1018332 	63959 	['737']
	913771 	29357 	['871']
	1018336 	25808 	['737']
	75829 	8304 	['356']
	1001171 	61815 	['603']
	1050825 	66290 	['252']
	921559 	30306 	['615']
	796577 	12519 	['355']
	921557 	112721 	['602']
	931911 	62733 	['736']
	830260 	14384 	['331']
	1066284 	115750 	['283']
	766792 	2581 	['355']
	904362 	28489 	['208']
	1010655 	64884 	['737']
	883946 	25225 	['737']
	885533 	25375 	['737']
	813461 	14131 	['603']
	922285 	30675 	['737']
	49029 	5774 	['506']
	873209 	24438 	['384']
	874761 	24216 	['499']
	874766 	61739 	['632', '633']
	879465 	26064 	['999']
	1035903 	65008 	['602']
	724989 	1260 	['284']
	1113169 	12138 	['628']
	1013316 	65690 	['736', '872', '679']
	1282552 	24746 	['616']
	1289945 	24844 	['481']
	351834 	12761 	['508']
	726854 	16781 	['602']
	875582 	19209 	['267']
	1001289 	61553 	['382']
	1001288 	61552 	['357']
	742070 	19891 	['602']
	320335 	10614 	['631', '632', '630']
	320333 	5711 	['596']
	932628 	61839 	['590']
	101829 	10983 	['372', '371', '358', '353']
	783603 	66681 	['633']
	37032 	4742 	['602']
	895126 	27786 	['131']
	21759 	3178 	['371']
	1045536 	65814 	['874']
	764244 	6152 	['366']
	719582 	6159 	['359']
	1023459 	64929 	['737']
	717754 	13551 	['291']
	1111205 	2886 	['679']
	916530 	29756 	['679']
	1985 	16609 	['633', '630']
	68709 	6900 	['382']
	911535 	29044 	['492']
	808310 	25671 	['737']
	917273 	64766 	['679']
	814929 	13481 	['737']
	811156 	3439 	['131', '493', '499', '492', '517']
	713275 	12757 	['283']
	814430 	13500 	['504']
	14707 	2436 	['314']
	720477 	5901 	['384']
	1003464 	62200 	['384']
	108018 	11563 	['233']
	920707 	60942 	['737']
	804312 	14146 	['367']
	779390 	21508 	['366']
	919563 	30107 	['374']
	919568 	14134 	['603']
	3370 	1246 	['504']
	846615 	20893 	['221', '306']
	59593 	6745 	['339']
	1189712 	4078 	['202']
	1038133 	65011 	['283']
	934741 	31620 	['367']
	934747 	31600 	['335', '364']
	934749 	61425 	['162']
	750561 	8341 	['131']
	779282 	24353 	['807']
	858339 	20423 	['799']
	1023876 	64049 	['504']
	1318060 	1500 	['737']
	882154 	24922 	['382']
	887433 	25554 	['357', '679']
	1127703 	24440 	['635']
	882159 	29317 	['154']
	23194 	23002 	['131']
	23197 	3358 	['366']
	1358651 	14007 	['531']
	1007508 	62702 	['357']
	1036848 	66301 	['735']
	351231 	3806 	['138']
	27751 	3840 	['284']
	73887 	8092 	['131']
	1095701 	23811 	['495', '162', '769', '509', '871']
	922036 	30803 	['603']
	1099958 	112618 	['602']
	866609 	23810 	['382']
	72423 	7935 	['344', '358', '243']
	1010138 	63509 	['737', '679']
	842662 	13135 	['358']
	78853 	8607 	['505', '344']
	1002902 	22177 	['473']
	776848 	25281 	['602']
	1047021 	65901 	['481']
	73088 	8001 	['517', '491', '171', '482', '386']
	100166 	10764 	['225']
	704292 	2646 	['873', '283']
	842915 	15802 	['481', '738']
	807524 	17081 	['603']
	911684 	66027 	['384']
	897893 	63640 	['737']
	215419 	2953 	['366']
	880807 	24795 	['873']
	880804 	62317 	['489']
	102729 	11094 	['344', '347', '352']
	104669 	11288 	['283', '206']
	926282 	30576 	['366']
	30841 	4132 	['382']
	878612 	60973 	['737']
	878616 	27748 	['284']
	1054833 	23877 	['801', '632']
	710983 	8846 	['357']
	46267 	16959 	['603']
	716634 	31629 	['651']
	928737 	63694 	['361']
	1046578 	66660 	['655']
	1041255 	112185 	['202']
	57055 	6315 	['283']
	773720 	11803 	['382']
	53025 	6217 	['531']
	773723 	20194 	['283', '873']
	105532 	11351 	['314']
	742246 	30268 	['602']
	931457 	31190 	['371']
	1042051 	65315 	['641']
	54883 	6362 	['737']
	27996 	3863 	['278', '738', '609', '733', '596']
	62465 	7049 	['873']
	919794 	61694 	['737']
